EventId,EventName,EventCategoryId,EventCategoryName,StartDateTime,EndDateTime,ReservationId,BackgroundColor,TextColor,IsRegistered,SsoUrl,ImageUrl,MaxRegistrants,RegisteredCount,PriceInfo,RatingRestrictions,TagsInfo
1389758,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-20T15:00:00,2025-07-20T18:00:00,37456165,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1389757,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-20T18:00:00,2025-07-20T21:00:00,37456017,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1342216,Closed Courts,46821,Closed Courts,2025-07-20T21:00:00,2025-07-20T23:59:00,37452403,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-07-21T07:00:00,2025-07-21T09:00:00,37452135,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-07-21T07:00:00,2025-07-21T09:00:00,40294330,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1389575,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-21T09:00:00,2025-07-21T11:00:00,37451615,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389629,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-21T09:00:00,2025-07-21T11:00:00,37452686,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389693,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-21T09:00:00,2025-07-21T11:00:00,37454338,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389664,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-21T11:00:00,2025-07-21T13:00:00,37453615,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389680,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-21T11:00:00,2025-07-21T13:00:00,37454002,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389699,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-21T11:00:00,2025-07-21T13:00:00,37454478,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389645,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-21T13:00:00,2025-07-21T15:00:00,37453172,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1114751,High School - Open Play,65806,Highschool Open Play,2025-07-21T15:00:00,2025-07-21T17:00:00,37451817,#3439cc,#f7f6f6,False,REDACTED,,10.0,,[],[],[]
1389648,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-21T15:00:00,2025-07-21T17:00:00,37453261,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389743,Intro to Pickleball,61814,Intro to Pickleball,2025-07-21T17:00:00,2025-07-21T18:00:00,37455652,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1343087,Ladies Night High Intermediate,40471, High Intermediate,2025-07-21T18:00:00,2025-07-21T20:00:00,37218235,#d69cbc,#1a1919,False,REDACTED,,18.0,,[],[],[]
1390701,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-21T18:00:00,2025-07-21T20:00:00,37484972,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1390703,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-21T18:00:00,2025-07-21T20:00:00,37485116,#ffd3b6,#171717,False,REDACTED,,6.0,,[],[],[]
1390375,HeyDay League,40475,Leagues ,2025-07-21T20:00:00,2025-07-21T21:00:00,37473007,#11e2bb,#0f0f0f,False,REDACTED,,1.0,,[],[],[]
1390741,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-21T20:00:00,2025-07-21T22:00:00,38501323,#74d600,#000000,False,REDACTED,,48.0,,[],[],[]
1390374,HeyDay League,40475,Leagues ,2025-07-21T21:00:00,2025-07-21T22:00:00,37473001,#11e2bb,#0f0f0f,False,REDACTED,,1.0,,[],[],[]
1342350,Closed Courts,46821,Closed Courts,2025-07-21T22:00:00,2025-07-21T23:59:00,37452290,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-07-22T07:00:00,2025-07-22T09:00:00,37452136,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-07-22T07:00:00,2025-07-22T09:00:00,40294331,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1227480,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-22T09:00:00,2025-07-22T11:00:00,33674342,#74d600,#000000,False,REDACTED,,36.0,,[],[],[]
1389664,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-22T11:00:00,2025-07-22T13:00:00,37453616,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1284997,Glenn's Private Group,48032,Private Event,2025-07-22T11:00:00,2025-07-22T13:00:00,37658252,#a51662,#ffffff,False,REDACTED,,14.0,,[],[],[]
1389720,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-22T13:00:00,2025-07-22T15:00:00,37455080,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389722,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-22T13:00:00,2025-07-22T15:00:00,37455147,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389724,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-22T13:00:00,2025-07-22T15:00:00,37455224,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389648,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-22T15:00:00,2025-07-22T17:00:00,37453262,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1224311,Beginner Open Play (Unsupervised),61862,Beginner Open Play,2025-07-22T17:00:00,2025-07-22T18:00:00,33570350,#dcedc1,#000000,False,REDACTED,,8.0,,[],[],[]
1389726,3.75+ Open Play,47676,Low Advanced,2025-07-22T18:00:00,2025-07-22T20:00:00,37455320,#51074a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1390738,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-22T18:00:00,2025-07-22T20:00:00,37486460,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1431762,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-22T18:00:00,2025-07-22T21:00:00,38559972,#74d600,#000000,False,REDACTED,,18.0,,[],[],[]
1360317,Honcho League,40475,Leagues ,2025-07-22T18:00:00,2025-07-22T22:00:00,36794044,#11e2bb,#0f0f0f,False,REDACTED,,1.0,,[],[],[]
1267425,4.25 Open Play,69929,Invitation Only Group,2025-07-22T20:00:00,2025-07-22T22:00:00,34343749,#95002a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1431775,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-22T21:00:00,2025-07-22T23:59:00,38560150,#74d600,#000000,False,REDACTED,,18.0,,[],[],[]
1390741,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-22T22:00:00,2025-07-23T01:00:00,37486484,#74d600,#000000,False,REDACTED,,48.0,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-07-23T07:00:00,2025-07-23T09:00:00,37452137,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-07-23T07:00:00,2025-07-23T09:00:00,40294332,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1389575,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-23T09:00:00,2025-07-23T11:00:00,37451616,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389629,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-23T09:00:00,2025-07-23T11:00:00,37452687,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389693,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-23T09:00:00,2025-07-23T11:00:00,37454339,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389680,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-23T11:00:00,2025-07-23T13:00:00,37454004,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389699,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-23T11:00:00,2025-07-23T13:00:00,37454480,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389645,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-23T13:00:00,2025-07-23T15:00:00,37453173,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389648,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-23T15:00:00,2025-07-23T17:00:00,37453263,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389743,Intro to Pickleball,61814,Intro to Pickleball,2025-07-23T17:00:00,2025-07-23T18:00:00,37455653,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1343087,Ladies Night High Intermediate,40471, High Intermediate,2025-07-23T18:00:00,2025-07-23T20:00:00,37218236,#d69cbc,#1a1919,False,REDACTED,,18.0,,[],[],[]
1390719,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-23T18:00:00,2025-07-23T20:00:00,37485784,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1390730,3.75+ Open Play,47676,Low Advanced,2025-07-23T20:00:00,2025-07-23T22:00:00,37486213,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1431762,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-23T20:00:00,2025-07-23T22:00:00,38586435,#74d600,#000000,False,REDACTED,,18.0,,[],[],[]
1342350,Closed Courts,46821,Closed Courts,2025-07-23T22:00:00,2025-07-23T23:59:00,37452291,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-07-24T07:00:00,2025-07-24T09:00:00,37452138,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-07-24T07:00:00,2025-07-24T09:00:00,40294333,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1389575,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-24T09:00:00,2025-07-24T11:00:00,37451617,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389629,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-24T09:00:00,2025-07-24T11:00:00,37452688,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389693,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-24T09:00:00,2025-07-24T11:00:00,37454340,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389743,Intro to Pickleball,61814,Intro to Pickleball,2025-07-24T10:00:00,2025-07-24T11:00:00,37455654,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1389664,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-24T11:00:00,2025-07-24T13:00:00,37453618,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389680,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-24T11:00:00,2025-07-24T13:00:00,37454005,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389699,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-24T11:00:00,2025-07-24T13:00:00,37454481,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1284997,Glenn's Private Group,48032,Private Event,2025-07-24T11:00:00,2025-07-24T13:00:00,37658253,#a51662,#ffffff,False,REDACTED,,14.0,,[],[],[]
1389645,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-24T13:00:00,2025-07-24T15:00:00,37453174,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1434592,Intro,61814,Intro to Pickleball,2025-07-24T14:00:00,2025-07-24T15:00:00,38653883,#a8e6cf,#000000,False,REDACTED,,2.0,,[],[],[]
1435212,Intro to Pickleball,61814,Intro to Pickleball,2025-07-24T14:00:00,2025-07-24T15:00:00,38666683,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1389648,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-24T15:00:00,2025-07-24T17:00:00,37453264,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389853,3.75+ Open Play,47676,Low Advanced,2025-07-24T18:00:00,2025-07-24T20:00:00,37458752,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389856,Open Play High Intermediate 3.5,40471, High Intermediate,2025-07-24T18:00:00,2025-07-24T20:00:00,37458791,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1431775,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-24T18:00:00,2025-07-24T21:00:00,38656235,#74d600,#000000,False,REDACTED,,18.0,,[],[],[]
1389843,4.0 Open Play,40425,Advanced,2025-07-24T20:00:00,2025-07-24T22:00:00,37458346,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389850,3.75+ Open Play,47676,Low Advanced,2025-07-24T20:00:00,2025-07-24T22:00:00,37458616,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1431762,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-24T21:00:00,2025-07-24T23:59:00,38656203,#74d600,#000000,False,REDACTED,,18.0,,[],[],[]
1396029,ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-24T22:00:00,2025-07-24T23:59:00,37668220,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389702,4.0 Open Play,40425,Advanced,2025-07-25T07:00:00,2025-07-25T09:00:00,37454604,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389705,3.75+ Open Play,47676,Low Advanced,2025-07-25T07:00:00,2025-07-25T09:00:00,37454671,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389706,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-25T07:00:00,2025-07-25T09:00:00,37454707,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389575,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-25T09:00:00,2025-07-25T11:00:00,37451618,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389629,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-25T09:00:00,2025-07-25T11:00:00,37452689,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389693,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-25T09:00:00,2025-07-25T11:00:00,37454341,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389664,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-25T11:00:00,2025-07-25T13:00:00,37453619,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389680,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-25T11:00:00,2025-07-25T13:00:00,37454006,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389699,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-25T11:00:00,2025-07-25T13:00:00,37454482,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389645,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-25T13:00:00,2025-07-25T15:00:00,37453175,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389648,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-25T15:00:00,2025-07-25T17:00:00,37453265,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389650,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-25T17:00:00,2025-07-25T19:00:00,37453295,#74d600,#000000,False,REDACTED,,36.0,,[],[],[]
1436060,Cross Club 4.5-5.4 Practice,51017,Cross Club Events,2025-07-25T19:00:00,2025-07-25T21:00:00,38697411,#eae323,#100f0f,False,REDACTED,,10.0,,[],[],[]
1455461,Cross Club 4.5-5.4 Practice,51017,Cross Club Events,2025-07-25T19:00:00,2025-07-25T21:00:00,39416098,#eae323,#100f0f,False,REDACTED,,10.0,,[],[],[]
1501666,Cross Club 4.5-5.4 Practice,51017,Cross Club Events,2025-07-25T19:00:00,2025-07-25T21:00:00,40070924,#eae323,#100f0f,False,REDACTED,,10.0,,[],[],[]
1389654,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-25T19:00:00,2025-07-25T22:00:00,37453377,#74d600,#000000,False,REDACTED,,48.0,,[],[],[]
1342350,Closed Courts,46821,Closed Courts,2025-07-25T22:00:00,2025-07-25T23:59:00,38689076,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1389821,4.0 Open Play,40425,Advanced,2025-07-26T07:00:00,2025-07-26T09:00:00,37457725,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389824,3.75+ Open Play,47676,Low Advanced,2025-07-26T07:00:00,2025-07-26T09:00:00,37457781,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389797,3.75+ Open Play,47676,Low Advanced,2025-07-26T09:00:00,2025-07-26T11:00:00,37457056,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389813,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-26T09:00:00,2025-07-26T11:00:00,37457505,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389768,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-26T11:00:00,2025-07-26T13:00:00,37456538,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389772,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-26T11:00:00,2025-07-26T13:00:00,37456612,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389761,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-26T13:00:00,2025-07-26T15:00:00,37456359,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389758,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-26T15:00:00,2025-07-26T18:00:00,37456167,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1389757,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-26T18:00:00,2025-07-26T21:00:00,37456018,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1342216,Closed Courts,46821,Closed Courts,2025-07-26T21:00:00,2025-07-26T23:59:00,37452404,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1389816,4.25 Open Play,69929,Invitation Only Group,2025-07-27T07:00:00,2025-07-27T09:00:00,37457664,#95002a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389821,4.0 Open Play,40425,Advanced,2025-07-27T07:00:00,2025-07-27T09:00:00,37457726,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389824,3.75+ Open Play,47676,Low Advanced,2025-07-27T07:00:00,2025-07-27T09:00:00,37457782,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389797,3.75+ Open Play,47676,Low Advanced,2025-07-27T09:00:00,2025-07-27T11:00:00,37457057,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389768,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-27T11:00:00,2025-07-27T13:00:00,37456539,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389778,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-27T11:00:00,2025-07-27T13:00:00,37456676,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389761,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-27T13:00:00,2025-07-27T15:00:00,37456360,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389758,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-27T15:00:00,2025-07-27T18:00:00,37456169,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1389757,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-27T18:00:00,2025-07-27T21:00:00,37456019,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1342216,Closed Courts,46821,Closed Courts,2025-07-27T21:00:00,2025-07-27T23:59:00,37452405,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-07-28T07:00:00,2025-07-28T09:00:00,37452139,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-07-28T07:00:00,2025-07-28T09:00:00,40294334,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1389575,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-28T09:00:00,2025-07-28T11:00:00,37451619,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389629,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-28T09:00:00,2025-07-28T11:00:00,37452690,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389664,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-28T11:00:00,2025-07-28T13:00:00,37453620,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389645,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-28T13:00:00,2025-07-28T15:00:00,37453176,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1114751,High School - Open Play,65806,Highschool Open Play,2025-07-28T15:00:00,2025-07-28T17:00:00,37451818,#3439cc,#f7f6f6,False,REDACTED,,10.0,,[],[],[]
1389648,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-28T15:00:00,2025-07-28T17:00:00,37453266,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1343087,Ladies Night High Intermediate,40471, High Intermediate,2025-07-28T18:00:00,2025-07-28T20:00:00,37218237,#d69cbc,#1a1919,False,REDACTED,,18.0,,[],[],[]
1390703,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-28T18:00:00,2025-07-28T20:00:00,37485117,#ffd3b6,#171717,False,REDACTED,,6.0,,[],[],[]
1390375,HeyDay League,40475,Leagues ,2025-07-28T20:00:00,2025-07-28T21:00:00,37473008,#11e2bb,#0f0f0f,False,REDACTED,,1.0,,[],[],[]
1343080,4.25 Open Play,69929,Invitation Only Group,2025-07-28T20:00:00,2025-07-28T22:00:00,36169847,#95002a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1390704,3.75+ Open Play,47676,Low Advanced,2025-07-28T20:00:00,2025-07-28T22:00:00,37485154,#51074a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1390706,4.0 Open Play,40425,Advanced,2025-07-28T20:00:00,2025-07-28T22:00:00,37485183,#121312,#ffffff,False,REDACTED,,6.0,,[],[],[]
1390374,HeyDay League,40475,Leagues ,2025-07-28T21:00:00,2025-07-28T22:00:00,37473002,#11e2bb,#0f0f0f,False,REDACTED,,1.0,,[],[],[]
1342350,Closed Courts,46821,Closed Courts,2025-07-28T22:00:00,2025-07-28T23:59:00,37452292,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-07-29T07:00:00,2025-07-29T09:00:00,37452140,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-07-29T07:00:00,2025-07-29T09:00:00,40294335,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1227480,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-29T09:00:00,2025-07-29T11:00:00,33674344,#74d600,#000000,False,REDACTED,,36.0,,[],[],[]
1389664,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-29T11:00:00,2025-07-29T13:00:00,37453621,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389680,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-29T11:00:00,2025-07-29T13:00:00,37454008,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1284997,Glenn's Private Group,48032,Private Event,2025-07-29T11:00:00,2025-07-29T13:00:00,37658254,#a51662,#ffffff,False,REDACTED,,14.0,,[],[],[]
1389720,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-29T13:00:00,2025-07-29T15:00:00,37455081,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389722,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-29T13:00:00,2025-07-29T15:00:00,37455148,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389648,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-29T15:00:00,2025-07-29T17:00:00,37453267,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1224311,Beginner Open Play (Unsupervised),61862,Beginner Open Play,2025-07-29T17:00:00,2025-07-29T18:00:00,33570351,#dcedc1,#000000,False,REDACTED,,8.0,,[],[],[]
1405131,Private Event - Johnson and Johnson,48032,Private Event,2025-07-29T17:30:00,2025-07-29T19:00:00,37984427,#a51662,#ffffff,False,REDACTED,,20.0,,[],[],[]
1390736,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-29T18:00:00,2025-07-29T20:00:00,37486437,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1390738,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-29T18:00:00,2025-07-29T20:00:00,37486461,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1360317,Honcho League,40475,Leagues ,2025-07-29T18:00:00,2025-07-29T22:00:00,36794045,#11e2bb,#0f0f0f,False,REDACTED,,1.0,,[],[],[]
1390741,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-29T20:00:00,2025-07-29T23:59:00,37486485,#74d600,#000000,False,REDACTED,,48.0,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-07-30T07:00:00,2025-07-30T09:00:00,37452141,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-07-30T07:00:00,2025-07-30T09:00:00,40294336,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1389575,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-30T09:00:00,2025-07-30T11:00:00,37451620,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389629,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-30T09:00:00,2025-07-30T11:00:00,37452691,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389680,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-30T11:00:00,2025-07-30T13:00:00,37454009,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389645,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-30T13:00:00,2025-07-30T15:00:00,37453177,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389648,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-30T15:00:00,2025-07-30T17:00:00,37453268,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389743,Intro to Pickleball,61814,Intro to Pickleball,2025-07-30T17:00:00,2025-07-30T18:00:00,37455657,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
